bus_id,stop_id,stop_name,arrival_time,departure_time,traffic_delay,signal_delay,total_delay,previous_delay,passengers,dwell_time,congestion_level,traffic_factor,distance_to_next_stop,num_signals,bus_frequency_per_hour,headway,headway_change_rate,demand_level,bunching_label,passenger_load,bus_capacity,waiting_passengers,boarding_time,overcrowding_flag,passenger_wait_time
B8,S3,Electronics City,16.418425071646297,24.760271212718457,4.157707288512459,1.132462763788443,5.747865190080982,1.7350022370698641,33,3.467822152509001,Low,1.216474842199274,3.1889500816825724,3,7.9852102784307135,6.191705498491455,-4.550385584084489,High,1,10,60,11,2.7022664183296494,True,7.8959669905461665
B6,S3,Electronics City,21.684226744031182,34.86155751658258,2.8033158540051777,0.5,2.8410828599404003,13.823992796030835,34,7.140448496101219,Low,1.867860471768184,4.271425222620119,2,8.417438860803,9.641867610706903,3.696060824747775,Medium,0,10,60,38,3.4775026683313506,False,8.992283835752668
B5,S3,Electronics City,29.44590040274163,36.731138592246985,5.1087035746077385,3.013450535727074,8.902629009884345,11.30211176279473,84,4.6503045833894765,Medium,1.2408688744364846,1.348068873211155,2,9.070725108976209,12.755190258578526,-3.2487685986964676,Low,0,52,60,28,2.8487885156535375,False,11.52346640832087
B10,S2,Shivajinagar,37.63973610544068,49.39319103664563,0.61,1.914908385620205,1.9329657975939551,10.694630344770378,43,4.130411469981454,Medium,1.9382035318618336,4.778662928684381,2,9.547134812391398,12.643939100152105,0.8994788280180881,Low,0,27,60,32,2.6926940934502284,False,9.356749667653187
B7,S5,Marathahalli,23.871942181045632,36.630131860608245,2.4799633590850587,0.818979970093137,4.503967653881762,27.72794408917914,48,7.5322857849325375,High,1.551586821987434,2.1138829157102093,3,9.570301033817845,14.96038123046961,2.960074024272833,High,0,70,60,19,3.2374377500349727,False,3.4289447049703083
B1,S3,Marathahalli,23.52561461427436,35.28562005401808,5.484039456358566,2.4433070933650725,7.704225212613763,7.214619743407451,57,10.74795789216195,High,1.9128262167035566,2.4635432382275217,1,8.496556035884852,8.742236456067054,-4.124513359722194,Low,0,34,60,25,4.826715460583505,True,14.064871228630286
B1,S3,Electronics City,50.8865541009378,65.19965311864102,5.489967275907423,2.6791844566565395,7.687808216509986,29.334321757581854,24,8.414639349656362,Medium,1.7533769814242073,2.1125166219464497,0,5.878979210978662,13.344876370366915,-4.110102851436533,Low,1,64,60,20,4.6788375295192735,False,2.2930473935592994
B8,S4,Koramangala,26.80287163551122,35.322605120063386,0.6839758405115459,1.8638649225904227,1.7326041412443987,20.155270113797002,60,8.27059474562784,Medium,1.0126310012134294,2.1770669465484573,0,9.649197461706645,12.626267918017936,-0.37608823087459253,Low,0,10,60,6,4.480640997033262,True,13.7284536967502
B7,S1,Shivajinagar,43.78271438984533,58.00558486227204,7.71254370697984,2.404969113281558,9.909436892330675,14.793140710389627,52,7.148472029304201,Medium,1.1599304837324271,3.384327820953224,1,4.986433174473272,5.282413820112664,0.4669568207213013,Low,0,25,60,14,4.428587273133722,False,10.795658726821918
B8,S2,Marathahalli,19.607682351466643,21.748226438724195,5.027898628219703,2.603702717399279,7.88478483438211,3.1806400761496096,21,12.09883997681499,High,1.9766818724728683,1.8587835498534218,0,7.5690842770114575,12.127533448463359,-4.67556553952813,Medium,1,46,60,22,4.052715342908236,True,8.857579493048936
B6,S4,Marathahalli,47.6142392723281,50.02735956897332,2.161380905607705,2.932583245670586,5.105628905601879,6.646013123524063,35,6.384766472299438,Low,1.4931581052133072,2.4368349879307614,3,8.924176964600676,9.250854379346414,-1.491808906649844,Medium,1,41,60,12,0.8810975384388807,False,7.749849384877786
B6,S3,Koramangala,34.58834625346523,46.492833207677,2.3593197537281156,1.2666424415311945,4.074449414569548,6.2193138088755,41,4.492277779308251,Medium,0.839190872941395,2.902384767288033,1,4.967312871850735,11.220505638507227,4.711509073682858,Low,1,30,60,34,1.5761414544553543,False,11.830009424230084
B3,S1,Whitefield,21.27997229910497,30.438596231836037,8.166937329197676,1.6948027625529782,10.074485058370769,11.371794429290874,68,5.196751713602071,Low,1.4379932285173798,3.151131738965506,1,5.301737475183277,7.168058805164453,0.5632800725707927,Medium,0,33,60,28,3.6955164485177567,False,5.4477257656602704
B9,S5,Marathahalli,53.170906327760704,67.31685981193807,0.61,2.3303979212316293,3.286759298790059,19.17803892753685,73,4.9655434284109905,Medium,0.8516628832588024,4.1238554545777415,1,6.66342299391947,13.829540450951447,1.5805498386122077,Medium,0,34,60,42,2.2056821842236576,True,4.516369745677618
B2,S2,Shivajinagar,18.508096889369043,27.957645497416244,3.688578481736623,1.978515045933614,6.420910307127079,10.529795696597441,30,8.81212478864891,Medium,0.9588855361957456,2.5290090079098335,2,6.726418926879717,12.582081953312944,4.976228222513853,High,0,48,60,3,1.391429825241303,False,13.419670441131778
B5,S4,Shivajinagar,9.613536058590377,13.835709290061406,2.398237151213101,3.768886665783633,5.92912951580355,27.343023496515162,40,4.499620680308941,High,1.7659564764791054,1.2095651823794449,0,6.01373963786747,4.844881851762094,-2.650057224653084,Low,1,47,60,22,4.669087090802832,False,1.7087146117670378
B1,S3,Marathahalli,51.47730545490343,62.982350932817354,0.8638950826416645,1.1562004271236375,1.534719365983751,17.241247229667174,72,12.140747414705155,High,0.9583583835487541,3.052732335027115,0,4.559176717376168,8.5154537346661,-3.3666335191094277,High,0,61,60,35,4.686792890761965,False,7.300820951967154
B5,S2,Koramangala,52.23803288900943,64.10616301223273,2.6436650035538882,1.9381423712556514,5.4657219040121285,21.12637920965769,15,6.963134314809061,Low,1.7665187951599837,4.040643719160636,0,4.895496818448843,6.949918045194046,-1.389252736589628,Medium,0,45,60,21,3.1317738425999693,False,12.239916925937644
B6,S5,Electronics City,53.16516652881098,66.80913580427699,1.177104164583227,1.2237191875323177,1.6674307568077062,20.474088028232377,34,7.552075489729461,Medium,1.2763905946489689,1.6252678828354434,2,6.162847030849323,11.383979077520458,-2.2935605801823433,Medium,0,55,60,30,1.0277606651020026,False,5.925270089744935
B3,S1,Koramangala,51.96609272267008,57.728806503723426,0.61,4.658067001170636,4.959246162703788,12.520749990226003,10,4.430767239701138,Low,1.4008531110040057,3.5794448912599197,0,6.577737183381065,7.068318836808245,-3.7082555475688963,Low,1,50,60,17,1.6386185341411394,True,2.439796290204674
B10,S3,Marathahalli,40.43033389620028,53.439867813776665,8.24591278268381,0.7419671054907444,9.821491943950122,20.78311339292362,74,2.1852744198114404,Medium,0.9720744440130711,1.0735445686063891,1,9.658371384441828,7.562015323926746,1.6114067842869648,Medium,0,70,60,40,0.7024856955594097,True,5.77846104330073
B10,S1,Marathahalli,24.68247428475536,28.325497776029035,5.470870598590068,2.164756746982233,7.483808077078372,24.56576781737889,43,9.261040148099106,Medium,1.3116780281619471,3.192580810912088,0,5.775592176619696,11.302069223379977,4.653027236303998,Low,1,17,60,31,0.6110787075106308,False,8.653748596148759
B5,S2,Marathahalli,55.03608399466084,62.321760980333984,5.845606800349412,1.2455415440089872,7.205646540588069,21.249008318632427,10,6.579844237298362,Low,1.8050370008912668,3.457943110046525,2,5.521813333084229,12.319676965411753,-4.183327241399038,Low,0,40,60,42,0.5730954944425417,True,5.529425774796882
B7,S5,Electronics City,55.45525647618695,63.44396426402231,10.028996160083146,0.5,10.52330095584378,27.230372850907806,17,8.526239772908607,Medium,0.9418623467493064,1.0001228753815297,2,6.139577055917234,6.799294647800863,-4.871025302104746,High,1,40,60,39,4.155161544456538,False,10.327750060706538
B5,S4,Whitefield,14.417947407022005,17.6524959849909,2.38822028922401,1.7493793273268206,4.846865289124849,26.601684200048208,10,4.964683784758996,High,1.1819649136308168,2.95614310123048,3,7.553808226372574,11.64119150091193,-1.3532932376566342,High,0,56,60,29,1.655345733393911,True,6.963127918537152
B3,S3,Koramangala,46.82087176440951,57.578994300457545,1.2076723778994989,1.2217147314254668,2.9534922437058295,14.983059201694097,31,8.002407242904013,Medium,1.4282762954358268,2.1290498816517314,1,5.6670709792393925,12.486632681983364,1.5190086556246065,High,1,24,60,26,0.7164153968541594,False,14.055624250934311
B2,S3,Whitefield,41.358624726161416,46.63867977806735,7.373604506879029,0.5,8.668523995969371,11.10884421782747,55,5.06734067213622,Low,1.6405181589878048,4.081788884295959,1,9.649461116403604,9.826853627192044,2.3238844659755484,Low,1,70,60,19,4.849463824484371,True,14.028994668927439
B7,S2,Whitefield,22.201471448568956,31.357604550907183,7.235521687820379,1.3349134235733824,9.091615342640164,17.652814008786148,65,5.06175468586562,Low,1.207166320771481,3.0237266172782338,0,7.9486133083389525,14.975243279112206,-0.4826052401855616,Medium,1,35,60,40,4.936123943825926,False,9.595712387827513
B5,S4,Marathahalli,3.6867774078472504,16.265180876236208,4.976344001978978,2.6536733702884767,8.852308748558707,17.713880913975135,33,2.2759307567207685,Low,0.9950455849624494,3.702485238392973,0,7.719811389244985,11.680182737441498,-2.850834686132808,High,0,20,60,29,2.054663841755506,True,8.563904504623896
B9,S2,Electronics City,17.779548113988003,21.644651055222262,7.739752067849684,1.8244826389059616,8.989548901647709,18.138450645718574,54,9.885475082984641,Medium,0.896224108174536,2.9073555109324976,2,8.971917436709735,12.618165160541945,-2.2293075028660034,High,0,20,60,5,3.2150038829541563,True,7.573261314838872
B2,S5,Shivajinagar,53.70391733107475,57.64274806829133,6.127655098356316,3.5258521986195186,10.073926676659164,0.39302509202120567,37,7.177803714699079,Low,1.3278267676566018,3.575826317790454,1,4.327392449696194,10.594072536245882,4.0240327611067475,Medium,0,12,60,18,4.192194130161237,True,9.232006488014799
B1,S2,Koramangala,4.086541483411352,8.922807768123903,4.1686343579682985,2.010787796164466,6.546244727473412,13.562019716026208,42,6.603782714462132,High,1.5507809473127319,3.2864305979317754,0,4.357522584118862,10.647952516862482,2.6369226935032053,High,0,27,60,29,2.4882516716087957,False,3.582426714838367
B3,S4,Koramangala,57.144918359798616,70.63125982861109,1.7375395661917783,1.3716994270471117,2.9934965002387837,0.7858960126838838,44,8.845280840818992,High,1.8536402154133484,3.2314947026402927,3,4.292169090399579,5.078084532588152,-4.559341384296186,Low,1,70,60,0,1.9867616314952743,False,7.359897555057515
B1,S1,Marathahalli,10.193224393143437,13.843501771958081,8.789271584498824,2.134569165659998,10.393538216960522,7.486054623924039,50,6.627212965905459,Medium,1.9136621002746177,1.3645625577787102,1,8.034338876792226,5.868598538449239,-4.445841115577556,High,1,69,60,13,3.108285937526615,False,14.839559818639893
B3,S2,Koramangala,14.215439633803408,17.47599335635393,6.023133175310739,1.4694802724113223,7.748363235402992,14.466486628793087,82,4.159661509959116,High,1.8125060527847523,2.299691177626565,2,9.769694842276994,12.032676677936548,-0.10129523282255448,Low,0,14,60,18,3.7889165559927216,False,9.097036683631561
B3,S4,Whitefield,4.0783979891642215,8.434330282810446,7.904417848560438,1.4521598230325983,10.395416238052759,20.576931368659565,66,11.039813106799407,Medium,0.9622607764554257,3.7018241813457022,1,4.798058793443973,5.746104397117405,4.492731062456169,Low,0,33,60,13,2.0946973234376087,False,11.232314726510907
B7,S5,Whitefield,20.991263050851266,26.1606882410836,0.8394563087284435,2.7238049693173823,3.0316050386149733,2.105726137028362,30,5.025197779983433,High,1.7362551782427602,3.2555716842216094,1,8.169718716058286,10.241300385716807,2.9624360945638717,Medium,0,51,60,24,1.9278746483921894,True,1.8530021040900793
B9,S2,Shivajinagar,19.14270445993439,26.544387279741247,0.9812476409856559,1.846972198272962,2.9881629093958724,2.780353037485208,30,5.565897401779712,High,1.0092911205337995,2.8865979630023815,0,7.754091473568115,10.055848486558482,-0.9263447578716768,Low,0,14,60,38,2.7253450630418357,False,9.233310926476257
B2,S5,Whitefield,48.50369293824137,58.45509639031127,1.0850216103569648,1.099830749251077,1.712754537419743,5.516682858383112,34,5.101189438287654,Low,1.4661605441038263,3.351966517855331,1,7.692524678925013,4.8973241817250255,-4.1221176294184,Medium,1,60,60,34,0.5657404869899729,False,9.467752011076136
B4,S1,Koramangala,47.91934682139819,62.04513502918226,9.784057106343145,1.9538994913868708,12.23766611406897,17.191784955523964,69,9.063354279125162,Low,0.8227344840492256,3.943671814207955,0,4.797568256247896,11.023376632790491,-1.802568045923051,Low,0,10,60,12,4.60276644610749,False,8.171005907478722
B6,S4,Koramangala,56.07263284293093,62.01664491010966,6.659140335324154,2.906968559087662,9.073206990077903,20.45353476398165,38,7.5870534051077945,Medium,1.6713335112135643,2.467845628028802,0,5.239486097330685,7.445931242386714,1.3606842035222568,Medium,0,67,60,15,4.025242489981273,True,6.183250599584074
B9,S4,Whitefield,50.767452631813896,55.144026682823835,2.354122971983167,1.9353610093874807,4.51838678633354,10.329878132743316,43,4.564669771075442,High,1.0982477851129113,2.2677704870691255,3,9.25293190237538,7.327129492076167,3.586981212445739,High,1,46,60,23,0.9387846160874387,True,5.5942410129505085
B7,S1,Whitefield,30.634224523710213,34.19361276621282,7.6196824456257275,1.3790726272185667,8.934305480785198,20.167453344350424,51,8.067563167358944,Medium,1.8302077454618655,1.5267476137448281,2,8.451866377083915,11.454955653214526,-2.47685263864847,High,0,48,60,37,4.8176248232993535,False,2.2341302139130224
B7,S1,Whitefield,50.186531548192185,59.32235675951311,3.0410957143159285,2.7580723921709795,5.373900467113386,15.56341029200529,27,11.818360389083532,Low,1.9774899169465545,4.729955694359207,3,6.4133424090826745,9.1566886855747,2.0563539636898156,Low,0,44,60,34,1.006657099381375,False,13.409325067441983
B6,S3,Marathahalli,37.8825586586026,43.39982899294648,7.64123608859175,1.2494937302181346,8.379437143673838,0.32628081482368,38,7.330273407265819,Medium,1.106766912554434,3.1102545959976795,0,5.004758467107931,9.088529018156684,-4.667320288306415,Low,0,38,60,24,2.6330281967680027,False,13.168448003643222
B4,S5,Koramangala,47.10383526278587,51.64809958408131,2.3516216169339117,2.6378384718607775,5.524345816286615,12.757629611586516,11,5.627909885001793,Medium,1.9169888899881369,3.6431941187636414,2,5.8694304374933735,13.302188745050765,-2.403967162915215,High,0,31,60,8,1.4883571786755605,False,13.81002152846538
B6,S2,Koramangala,7.221814572599163,10.100676315740143,5.45871581925652,2.265647142301064,7.2267887206308945,15.602361391292645,40,3.353533935767428,Low,1.662461735914643,1.4424143954926434,0,9.96598181611429,6.56001183807107,-4.4616947509154095,Medium,0,11,60,17,2.5349111559659243,True,10.611195202605536
B10,S1,Marathahalli,51.96214050274539,54.09097954413039,5.095564870146632,1.8349638341592178,7.682635845720812,30.11019448269654,50,6.286263660669486,Medium,1.0983258615359677,3.1535799171478307,3,9.145183646511542,5.071035831703432,2.063719968099961,Medium,1,43,60,25,1.0484577580162262,False,13.657894936094669
B6,S1,Shivajinagar,8.22125460217924,17.209854736182596,3.468396427263922,0.6172692891815148,3.6362821041817375,29.764761062460796,10,7.782661835931056,Medium,0.9281608448028364,4.81361151752838,0,5.785901665409683,7.278728212870046,-1.7959871385978508,Low,1,52,60,29,1.7762356553771133,False,1.290612449735499
B2,S5,Shivajinagar,49.275009273582256,58.355210597975024,5.856683862192696,2.738910226996916,8.389387180081371,5.140264676139979,75,6.477545315194498,Medium,1.4029587797153187,1.057524943936612,3,9.884762832487509,10.66518814955672,0.03708387084070708,Medium,0,54,60,0,1.2194589351489862,True,3.345931550263091
B1,S5,Electronics City,47.78643369140864,59.39953372351209,1.2041229552669233,2.5510404281164845,3.326914264678808,11.490708733458016,46,5.104894893934674,Medium,1.051877155503477,2.0436743186006723,3,8.408251421590155,11.69556186325881,3.5292638385458126,High,1,36,60,32,0.9890714271861143,True,6.3426309875278895
B10,S3,Whitefield,11.520965084402203,15.419238335262715,2.6416898686120813,2.3912134243017102,5.463811694523204,24.61176703153567,40,5.045413138175731,Medium,1.605687287172484,4.7052331076847835,2,8.948841687878984,11.576915539489857,0.5193636106046648,Low,0,39,60,29,3.0397792115254534,True,9.211164934524282
B1,S3,Marathahalli,28.350926569175115,35.2678452673386,0.61,2.6567137515287356,3.075305259316308,2.2008330536032275,18,8.98281319007075,Low,1.5317753138577404,1.963215264292693,1,4.483484873719082,5.618795762044399,-2.0202276450415626,Low,0,42,60,22,1.6049778167502098,True,5.79974550727631
B1,S5,Marathahalli,57.94993918309996,62.62526608396244,7.918441466012827,2.4370934504180783,11.182343550677047,26.932377255321317,75,12.104935335651534,Medium,1.6746437653860093,2.205852237835203,2,5.207582728806835,13.79260283975348,-3.8509365663808968,Medium,0,67,60,50,0.7453036734702183,False,7.988785255778645
B5,S3,Marathahalli,55.152481863223514,62.66149342232552,5.380179925629484,1.9602776021462713,7.052516671546595,10.707738612811019,10,6.656069915337304,Low,1.317029930458725,2.248767535145552,2,8.777803980490793,13.16231131550527,4.857682495857411,Low,0,53,60,34,0.6848067775568244,True,7.243377631289425
